hotelName,locale,checkinDate,checkoutDate,tripType,tripPurpose,userLocation,rating,numOfDaysStay,reviewDate,reviewText
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2023-07-23,2023-07-27,couple,leisure,de,2,4,2023-07-31 00:40:06,pros: O pequeno almoço muito bom e a simpatia dos empregados do restaurante. cons: O quarto já necessita de alguns arranjos.
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2023-04-01,2023-04-02,couple,leisure,pt,2.79999995231628,1,2023-04-10 10:42:06,pros: Pequeno almoço com muita variedade e sumo de laranja natural maravilhoso cons: Quarto sem isolamento acústico. Dentro do quarto ouvem-se os clientes a falarem lá fora
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-09-19,2022-09-22,review_category_group_of_friends,business,pt,2.40000009536743,3,2022-10-10 13:04:51,pros: Tudo muito bom exceto os mosquitos no quarto que realmente prococou imenso desconforto na hora de dormir. cons: Muitos mosquitos que basicamente nos infernizaram as varias noites.
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-09-06,2022-09-08,couple,leisure,pt,2.79999995231628,2,2022-10-05 17:10:25,pros: razoável cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-08-16,2022-08-17,family_with_children,leisure,pt,2.79999995231628,1,2022-09-13 14:53:42,pros:  cons: barulho do vento
Hotel Rural Quinta do Marco - Nature & Dining,es,2022-08-17,2022-08-18,couple,leisure,es,2.40000009536743,1,2022-08-23 13:30:08,pros: desayuno cons: la cama
Hotel Rural Quinta do Marco - Nature & Dining,es,2022-08-14,2022-08-17,family_with_children,leisure,es,2.79999995231628,3,2022-08-18 13:40:32,pros: El lugar es precioso todo muy cuidado. Las habitaciones son muy amplias. Un paisaje precioso. cons: El cuadro eléctrico hacia ruido la única manera de dormir era quitar la tarjeta de la luz. Al ser festivo lo intentaron arreglar pasadas dos noches... hacia un poco menos ruido pero al hacerlo nos dejaron sin luz principal en la habilitación. El agua de la piscina un poco turbia.
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-07-30,2022-08-02,couple,leisure,pt,1.60000002384186,3,2022-08-11 11:40:51,"pros: Vista desafogada do quarto
Cama cons: Pequeno almoço
Limpeza
Serviço da piscina
Serviço de check-in"
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-06-16,2022-06-19,family_with_children,leisure,pt,2.79999995231628,3,2022-06-20 00:44:39,pros: Da zona da piscina e tamanho do quarto muito agradável. Jardins bem arranjados e recantos muito bonitos localização permite deslocação para a praia e cidade de Tavira. Hotel tem vários livros ao dispor dos hóspedes e alguns animais que fazem a delícia das crianças. cons: Apesar de ser uma unidade de turismo rural onde se ambiciona mais sossego e tranquilidade do que noutros hotéis tivemos uma festa de aniversário de pessoas externas ao hotel que durou uma tarde inteira com música e barulho. Não era o que esperávamos deste tipo de alojamento. Ou são um espaço de eventos ou de turismo rural ambos não é possível. Pequeno almoço merece mais atenção e mais produtos regionais.
Hotel Rural Quinta do Marco - Nature & Dining,es,2022-06-10,2022-06-12,couple,leisure,es,0.400000005960464,2,2022-06-13 08:21:03,pros:  cons: Un timo. Pagué 415 € por un fin de semana más de 200 € por noche! Y era como pasar un día en una piscina municipal. Lleno de niños gritando corriendo en la habitación de arriba desde las 7 de la mañana. Si llamas a recepción nunca lo cogen el Spa usado de trastero hasta con un congelador enmedio y apagado a pesar de que avisamos. Te dan a elegir hora del desayuno lo que no te dicen es que si eliges a las 10 no queda ni mantequilla. De verdad un robo
Hotel Rural Quinta do Marco - Nature & Dining,es,2023-12-01,2023-12-03,review_category_group_of_friends,leisure,es,4,2,2023-12-03 23:25:04,pros: El personal la atención lo cuidada que estaban las instalaciones y LO LIMPIO que estaba todo el desayuno fue otro nivel utilizamos el spa y aprovechamos el salón con la chimenea para jugar a las cartas. Los alrededores son perfectos para dar un paseo y respirar aire puro! En una palabra MARAVILLOSO lo recomendaré mil veces. Gracias! cons: NADA
Hotel Rural Quinta do Marco - Nature & Dining,es,2023-03-18,2023-03-19,family_with_children,leisure,es,4,1,2023-03-20 13:09:13,pros: Entorno e instalaciones de ensueño cons: Me gusto todo
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2022-06-23,2022-06-27,family_with_children,leisure,pt,4,4,2022-06-27 00:33:55,pros: Adoramos o espaço o quarto o staff super atencioso simpáticos cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2024-12-29,2024-12-30,family_with_children,leisure,pt,3.20000004768372,1,2025-01-02 11:42:21,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-12-17,2024-12-23,solo_traveller,leisure,gb,4,6,2025-01-01 09:25:00,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2024-12-27,2024-12-28,family_with_children,leisure,pt,4,1,2024-12-29 10:05:39,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2024-11-14,2024-11-17,couple,leisure,nl,4,3,2024-11-18 14:57:36,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-11-09,2024-11-12,couple,leisure,gb,3.59999990463257,3,2024-11-13 19:38:38,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-09-27,2024-09-29,family_with_children,leisure,je,3.20000004768372,2,2024-10-02 10:51:25,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-09-17,2024-09-18,couple,leisure,mt,4,1,2024-09-22 16:25:37,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-09-01,2024-09-03,couple,leisure,ae,3.59999990463257,2,2024-09-04 11:41:22,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-08-31,2024-09-02,family_with_children,leisure,es,4,2,2024-09-04 00:42:19,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-07-27,2024-08-01,family_with_children,leisure,ch,3.59999990463257,5,2024-08-28 11:19:26,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-08-03,2024-08-10,family_with_children,leisure,ro,4,7,2024-08-10 18:23:32,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2024-06-14,2024-06-16,couple,leisure,pt,4,2,2024-06-20 14:59:23,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2024-05-18,2024-05-19,couple,leisure,ee,4,1,2024-05-23 11:42:04,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-08-08,2023-08-12,family_with_children,leisure,be,3.20000004768372,4,2023-11-06 08:46:50,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-10-05,2023-10-08,couple,leisure,pt,3.59999990463257,3,2023-10-09 09:48:43,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-09-23,2023-09-24,family_with_children,leisure,pt,3.20000004768372,1,2023-09-24 22:09:01,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2023-09-01,2023-09-07,review_category_group_of_friends,leisure,us,4,6,2023-09-07 23:30:23,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2023-08-16,2023-08-17,family_with_children,leisure,es,3.59999990463257,1,2023-08-17 22:41:48,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-07-11,2023-07-17,family_with_children,leisure,gb,3.59999990463257,6,2023-08-13 20:40:49,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-07-08,2023-07-09,family_with_children,leisure,es,3.59999990463257,1,2023-08-07 00:12:02,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-07-29,2023-07-30,family_with_children,leisure,be,3.59999990463257,1,2023-07-31 00:24:31,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-05-27,2023-05-28,couple,leisure,pt,3.20000004768372,1,2023-07-18 07:51:29,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-03-13,2023-03-14,family_with_children,leisure,de,4,1,2023-04-29 09:09:30,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2023-04-09,2023-04-10,couple,leisure,us,3.59999990463257,1,2023-04-11 08:34:57,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-04-06,2023-04-07,family_with_children,leisure,pt,3.59999990463257,1,2023-04-08 15:17:43,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-03-11,2023-03-18,solo_traveller,leisure,gb,3.20000004768372,7,2023-03-19 07:15:37,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2023-03-05,2023-03-12,couple,leisure,gb,4,7,2023-03-13 13:01:33,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-10-24,2022-10-28,family_with_children,leisure,gb,4,4,2022-11-24 18:30:50,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2022-09-10,2022-09-19,family_with_children,leisure,pt,3.59999990463257,9,2022-10-17 12:35:51,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-10-09,2022-10-10,couple,leisure,gb,4,1,2022-10-14 13:51:23,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-09-18,2022-09-22,couple,leisure,gb,3.59999990463257,4,2022-09-30 11:54:42,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-09-12,2022-09-14,couple,leisure,us,3.20000004768372,2,2022-09-18 15:04:34,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-08-20,2022-08-23,couple,leisure,de,3.20000004768372,3,2022-08-30 08:09:03,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-07-25,2022-07-29,family_with_children,leisure,pt,3.20000004768372,4,2022-08-23 02:18:04,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2022-07-01,2022-07-07,couple,leisure,us,3.59999990463257,6,2022-08-11 20:34:43,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-08-05,2022-08-09,family_with_children,leisure,gb,3.20000004768372,4,2022-08-09 22:01:15,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2022-05-24,2022-05-27,couple,leisure,tr,3.59999990463257,3,2022-08-04 12:45:39,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-07-25,2022-07-30,family_with_children,leisure,ch,4,5,2022-07-30 22:41:40,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-06-23,2022-06-26,family_with_children,leisure,se,3.20000004768372,3,2022-06-27 03:53:47,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-05-21,2022-05-23,couple,leisure,gb,3.59999990463257,2,2022-05-24 09:44:04,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-04-16,2022-04-23,couple,leisure,gb,3.59999990463257,7,2022-04-23 22:57:28,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-03-29,2022-04-05,couple,leisure,gb,4,7,2022-04-05 23:41:55,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-02-26,2022-02-27,family_with_children,leisure,pt,4,1,2022-03-26 17:52:16,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-gb,2022-02-17,2022-02-18,family_with_children,leisure,pl,4,1,2022-02-18 21:03:29,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,en-us,2024-05-26,2024-05-27,family_with_children,leisure,us,2.79999995231628,1,2024-08-11 20:21:23,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2025-01-01,2025-01-05,family_with_children,leisure,pt,3.59999990463257,4,2025-01-06 12:01:21,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-12-06,2024-12-07,review_category_group_of_friends,leisure,es,4,1,2025-01-03 17:06:59,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-12-13,2024-12-14,family_with_children,business,pt,3.59999990463257,1,2024-12-14 22:30:57,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-12-06,2024-12-08,family_with_children,leisure,es,3.59999990463257,2,2024-12-14 11:14:35,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-11-06,2024-11-09,family_with_children,leisure,gb,3.59999990463257,3,2024-12-01 14:36:02,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-11-01,2024-11-03,family_with_children,leisure,pt,3.20000004768372,2,2024-11-30 14:00:24,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-09-12,2024-09-15,family_with_children,leisure,pt,3.59999990463257,3,2024-11-22 09:41:40,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-11-01,2024-11-03,couple,leisure,pt,3.20000004768372,2,2024-11-07 14:44:26,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-11-01,2024-11-03,family_with_children,leisure,pt,3.59999990463257,2,2024-11-05 00:11:51,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-10-31,2024-11-01,couple,other,pt,3.20000004768372,1,2024-11-03 10:55:49,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-09-14,2024-09-19,couple,leisure,pt,3.59999990463257,5,2024-10-13 23:00:40,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-10-05,2024-10-06,family_with_children,leisure,es,3.59999990463257,1,2024-10-07 22:26:40,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-10-04,2024-10-06,couple,leisure,pt,3.59999990463257,2,2024-10-07 12:02:35,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-09-24,2024-09-25,couple,leisure,pt,4,1,2024-09-26 20:46:41,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-08-06,2024-08-07,solo_traveller,leisure,pt,3.20000004768372,1,2024-09-03 13:18:57,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-06-09,2024-06-12,review_category_group_of_friends,leisure,es,4,3,2024-09-02 19:14:18,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-br,2024-08-28,2024-08-31,family_with_children,leisure,pt,4,3,2024-09-01 00:38:19,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-08-12,2024-08-15,family_with_children,leisure,es,3.59999990463257,3,2024-08-26 11:36:32,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-08-16,2024-08-19,couple,leisure,es,4,3,2024-08-23 14:23:38,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-08-19,2024-08-20,family_with_children,leisure,pt,3.59999990463257,1,2024-08-20 22:02:25,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-08-12,2024-08-15,family_with_children,business,es,4,3,2024-08-15 23:56:38,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-08-12,2024-08-14,family_with_children,leisure,es,3.59999990463257,2,2024-08-14 22:01:15,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-07-15,2024-07-22,family_with_children,leisure,pt,3.59999990463257,7,2024-07-22 23:03:35,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-07-15,2024-07-21,family_with_children,leisure,pt,4,6,2024-07-22 08:23:49,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-07-16,2024-07-17,couple,leisure,pt,3.59999990463257,1,2024-07-18 13:40:02,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-07-13,2024-07-15,review_category_group_of_friends,business,pt,3.59999990463257,2,2024-07-16 10:15:11,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-07-12,2024-07-14,family_with_children,leisure,es,3.20000004768372,2,2024-07-15 07:34:55,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,es,2024-07-12,2024-07-14,couple,leisure,es,3.59999990463257,2,2024-07-14 23:54:50,pros:  cons: 
Hotel Rural Quinta do Marco - Nature & Dining,pt-pt,2024-06-15,2024-06-16,couple,leisure,pt,4,1,2024-06-17 10:58:15,pros:  cons: 
